Time,Rain
2017-01-22 06:07:00,0
2017-01-22 06:02:00,0
2017-01-22 05:57:00,0
2017-01-22 05:52:00,0
2017-01-22 05:47:00,0
2017-01-22 05:42:00,0
2017-01-22 05:37:00,0
2017-01-22 05:32:00,0
2017-01-22 05:27:00,0
2017-01-22 05:22:00,0
2017-01-22 05:17:00,0
2017-01-22 05:12:00,0
2017-01-22 05:07:00,0
2017-01-22 05:02:00,0
2017-01-22 04:57:00,0
2017-01-22 04:52:00,0
2017-01-22 04:47:00,0
2017-01-22 04:42:00,0
2017-01-22 04:37:00,0
2017-01-22 04:32:00,0
2017-01-22 04:27:00,0
2017-01-22 04:22:00,0
2017-01-22 04:17:00,0
2017-01-22 04:12:00,0
2017-01-22 04:07:00,0
2017-01-22 04:02:00,0
2017-01-22 03:57:00,0
2017-01-22 03:52:00,0
2017-01-22 03:47:00,0
2017-01-22 03:42:00,0
2017-01-22 03:37:00,0
2017-01-22 03:32:00,0
2017-01-22 03:27:00,0
2017-01-22 03:22:00,0
2017-01-22 03:17:00,0
2017-01-22 03:12:00,0
2017-01-22 03:07:00,0
2017-01-22 03:02:00,0
2017-01-22 02:57:00,0
2017-01-22 02:52:00,0
2017-01-22 02:47:00,0
2017-01-22 02:42:00,0
2017-01-22 02:37:00,0
2017-01-22 02:32:00,0
2017-01-22 02:27:00,0
2017-01-22 02:22:00,0
2017-01-22 02:17:00,0
2017-01-22 02:12:00,0
2017-01-22 02:07:00,0
2017-01-22 02:02:00,0
2017-01-22 01:57:00,0
2017-01-22 01:52:00,0
2017-01-22 01:47:00,0
2017-01-22 01:42:00,0
2017-01-22 01:37:00,0
2017-01-22 01:32:00,0
2017-01-22 01:27:00,0
2017-01-22 01:22:00,0
2017-01-22 01:17:00,0
2017-01-22 01:12:00,0
2017-01-22 01:07:00,0
2017-01-22 01:02:00,0
2017-01-22 00:57:00,0
2017-01-22 00:52:00,0
2017-01-22 00:47:00,0
2017-01-22 00:42:00,0
2017-01-22 00:37:00,0
2017-01-22 00:32:00,0
2017-01-22 00:27:00,0
2017-01-22 00:22:00,0
2017-01-22 00:17:00,0
2017-01-22 00:12:00,0
2017-01-22 00:07:00,0
2017-01-22 00:02:00,0
2017-01-21 23:57:00,0
2017-01-21 23:52:00,0
2017-01-21 23:47:00,0
2017-01-21 23:42:00,0
2017-01-21 23:37:00,0
2017-01-21 23:32:00,0
2017-01-21 23:27:00,0
2017-01-21 23:22:00,0
2017-01-21 23:17:00,0
2017-01-21 23:12:00,0
2017-01-21 23:07:00,0
2017-01-21 23:02:00,0
2017-01-21 22:57:00,0
2017-01-21 22:52:00,0
2017-01-21 22:47:00,0
2017-01-21 22:42:00,0
2017-01-21 22:37:00,0
2017-01-21 22:32:00,0
2017-01-21 22:27:00,0
2017-01-21 22:22:00,0
2017-01-21 22:17:00,0
2017-01-21 22:12:00,0
2017-01-21 22:07:00,0
2017-01-21 22:02:00,0
2017-01-21 21:57:00,0
2017-01-21 21:52:00,0
2017-01-21 21:47:00,0
2017-01-21 21:42:00,0
2017-01-21 21:37:00,0
2017-01-21 21:32:00,0
2017-01-21 21:27:00,0
2017-01-21 21:22:00,0
2017-01-21 21:17:00,0
2017-01-21 21:12:00,0
2017-01-21 21:07:00,0
2017-01-21 21:02:00,0
2017-01-21 20:57:00,0
2017-01-21 20:52:00,0
2017-01-21 20:47:00,0
2017-01-21 20:42:00,0
2017-01-21 20:37:00,0
2017-01-21 20:32:00,0
2017-01-21 20:27:00,0
2017-01-21 20:22:00,0
2017-01-21 20:17:00,0
2017-01-21 20:12:00,0
2017-01-21 20:07:00,0
2017-01-21 20:02:00,0
2017-01-21 19:57:00,0
2017-01-21 19:52:00,0
2017-01-21 19:47:00,0
2017-01-21 19:42:00,0
2017-01-21 19:37:00,0
2017-01-21 19:32:00,0
2017-01-21 19:27:00,0
2017-01-21 19:22:00,0
2017-01-21 19:17:00,0
2017-01-21 19:12:00,0
2017-01-21 19:07:00,0
2017-01-21 19:02:00,0
2017-01-21 18:57:00,0
2017-01-21 18:52:00,0
2017-01-21 18:47:00,0
2017-01-21 18:42:00,0
2017-01-21 18:37:00,0
2017-01-21 18:32:00,0
2017-01-21 18:27:00,0
2017-01-21 18:22:00,0
2017-01-21 18:17:00,0
2017-01-21 18:12:00,0
2017-01-21 18:07:00,0
2017-01-21 18:02:00,0
2017-01-21 17:57:00,0
2017-01-21 17:52:00,0
2017-01-21 17:47:00,0
2017-01-21 17:42:00,0
2017-01-21 17:37:00,0
2017-01-21 17:32:00,0
2017-01-21 17:27:00,0
2017-01-21 17:22:00,0
2017-01-21 17:17:00,0
2017-01-21 17:12:00,0
2017-01-21 17:07:00,0
2017-01-21 17:02:00,0
2017-01-21 16:57:00,0
2017-01-21 16:52:00,0
2017-01-21 16:47:00,0
2017-01-21 16:42:00,0
2017-01-21 16:37:00,0
2017-01-21 16:32:00,0
2017-01-21 16:27:00,0
2017-01-21 16:22:00,0
2017-01-21 16:17:00,0
2017-01-21 16:12:00,0
2017-01-21 16:07:00,0
2017-01-21 16:02:00,0
2017-01-21 15:57:00,0
2017-01-21 15:52:00,0
2017-01-21 15:47:00,0
2017-01-21 15:42:00,0
2017-01-21 15:37:00,0
2017-01-21 15:32:00,0
2017-01-21 15:27:00,0
2017-01-21 15:22:00,0
2017-01-21 15:17:00,0
2017-01-21 15:12:00,0
2017-01-21 15:07:00,0
2017-01-21 15:02:00,0
2017-01-21 14:57:00,0
2017-01-21 14:52:00,0
2017-01-21 14:47:00,0
2017-01-21 14:42:00,0
2017-01-21 14:37:00,0
2017-01-21 14:32:00,0
2017-01-21 14:27:00,0
2017-01-21 14:22:00,0
2017-01-21 14:17:00,0
2017-01-21 14:12:00,0
2017-01-21 14:07:00,0
2017-01-21 14:02:00,0
2017-01-21 13:57:00,0
2017-01-21 13:52:00,0
2017-01-21 13:47:00,0
2017-01-21 13:42:00,0
2017-01-21 13:37:00,0
2017-01-21 13:32:00,0
2017-01-21 13:27:00,0
2017-01-21 13:22:00,0
2017-01-21 13:17:00,0
2017-01-21 13:12:00,0
2017-01-21 13:07:00,0
2017-01-21 13:02:00,0
2017-01-21 12:57:00,0
2017-01-21 12:52:00,0
2017-01-21 12:47:00,0
2017-01-21 12:42:00,0
2017-01-21 12:37:00,0
2017-01-21 12:32:00,0
2017-01-21 12:27:00,0
2017-01-21 12:22:00,0
2017-01-21 12:17:00,0
2017-01-21 12:12:00,0
2017-01-21 12:07:00,0
2017-01-21 12:02:00,0
2017-01-21 11:57:00,0
2017-01-21 11:52:00,0
2017-01-21 11:47:00,0
2017-01-21 11:42:00,0
2017-01-21 11:37:00,0
2017-01-21 11:32:00,0
2017-01-21 11:27:00,0
2017-01-21 11:22:00,0
2017-01-21 11:17:00,0
2017-01-21 11:12:00,0
2017-01-21 11:07:00,0
2017-01-21 11:02:00,0
2017-01-21 10:57:00,0
2017-01-21 10:52:00,0
2017-01-21 10:47:00,0
2017-01-21 10:42:00,0
2017-01-21 10:37:00,0
2017-01-21 10:32:00,0
2017-01-21 10:27:00,0
2017-01-21 10:22:00,0
2017-01-21 10:17:00,0
2017-01-21 10:12:00,0
2017-01-21 10:07:00,0
2017-01-21 10:02:00,0
2017-01-21 09:57:00,0
2017-01-21 09:52:00,0
2017-01-21 09:47:00,0
2017-01-21 09:42:00,0
2017-01-21 09:37:00,0
2017-01-21 09:32:00,0
2017-01-21 09:27:00,0
2017-01-21 09:22:00,0
2017-01-21 09:17:00,0
2017-01-21 09:12:00,0
2017-01-21 09:07:00,0
2017-01-21 09:02:00,0
2017-01-21 08:57:00,0
2017-01-21 08:52:00,0
2017-01-21 08:47:00,0
2017-01-21 08:42:00,0
2017-01-21 08:37:00,0
2017-01-21 08:32:00,0
2017-01-21 08:27:00,0
2017-01-21 08:22:00,0
2017-01-21 08:17:00,0
2017-01-21 08:12:00,0
2017-01-21 08:07:00,0
2017-01-21 08:02:00,0
2017-01-21 07:57:00,0
2017-01-21 07:52:00,0
2017-01-21 07:47:00,0
2017-01-21 07:42:00,0
2017-01-21 07:37:00,0
2017-01-21 07:32:00,0
2017-01-21 07:27:00,0
2017-01-21 07:22:00,0
2017-01-21 07:17:00,0
2017-01-21 07:12:00,0
2017-01-21 07:07:00,0
2017-01-21 07:02:00,0
2017-01-21 06:57:00,0
2017-01-21 06:52:00,0
2017-01-21 06:47:00,0
2017-01-21 06:42:00,0
2017-01-21 06:37:00,0
2017-01-21 06:32:00,0
2017-01-21 06:27:00,0
2017-01-21 06:22:00,0
2017-01-21 06:17:00,0
2017-01-21 06:12:00,0
2017-01-21 06:07:00,0
2017-01-21 06:02:00,0
2017-01-21 05:57:00,0
2017-01-21 05:52:00,0
2017-01-21 05:47:00,0
2017-01-21 05:42:00,0
2017-01-21 05:37:00,0
2017-01-21 05:32:00,0
2017-01-21 05:27:00,0
2017-01-21 05:22:00,0
2017-01-21 05:17:00,0
2017-01-21 05:12:00,0
2017-01-21 05:07:00,0
2017-01-21 05:02:00,0
2017-01-21 04:57:00,0
2017-01-21 04:52:00,0
2017-01-21 04:47:00,0
2017-01-21 04:42:00,0
2017-01-21 04:37:00,0
2017-01-21 04:32:00,0
2017-01-21 04:27:00,0
2017-01-21 04:22:00,0
2017-01-21 04:17:00,0
2017-01-21 04:12:00,0
2017-01-21 04:07:00,0
2017-01-21 04:02:00,0
2017-01-21 03:57:00,0
2017-01-21 03:52:00,0
2017-01-21 03:47:00,0
2017-01-21 03:42:00,0
2017-01-21 03:37:00,0
2017-01-21 03:32:00,0
2017-01-21 03:27:00,0
2017-01-21 03:22:00,0
2017-01-21 03:17:00,0
2017-01-21 03:12:00,0
2017-01-21 03:07:00,0
2017-01-21 03:02:00,0
2017-01-21 02:57:00,0
2017-01-21 02:52:00,0
2017-01-21 02:47:00,0
2017-01-21 02:42:00,0
2017-01-21 02:37:00,0
2017-01-21 02:32:00,0
2017-01-21 02:27:00,0
2017-01-21 02:22:00,0
2017-01-21 02:17:00,0
2017-01-21 02:12:00,0
2017-01-21 02:07:00,0
2017-01-21 02:02:00,0
2017-01-21 01:57:00,0
2017-01-21 01:52:00,0
2017-01-21 01:47:00,0
2017-01-21 01:42:00,0
2017-01-21 01:37:00,0
2017-01-21 01:32:00,0
2017-01-21 01:27:00,0
2017-01-21 01:22:00,0
2017-01-21 01:17:00,0
2017-01-21 01:12:00,0
2017-01-21 01:07:00,0
2017-01-21 01:02:00,0
2017-01-21 00:57:00,0
2017-01-21 00:52:00,0
2017-01-21 00:47:00,0
2017-01-21 00:42:00,0
2017-01-21 00:37:00,0
2017-01-21 00:32:00,0
2017-01-21 00:27:00,0
2017-01-21 00:22:00,0
2017-01-21 00:17:00,0
2017-01-21 00:12:00,0
2017-01-21 00:07:00,0
2017-01-21 00:02:00,0
2017-01-20 23:57:00,0
2017-01-20 23:52:00,0
2017-01-20 23:47:00,0
2017-01-20 23:42:00,0
2017-01-20 23:37:00,0
2017-01-20 23:32:00,0
2017-01-20 23:27:00,0
2017-01-20 23:22:00,0
2017-01-20 23:17:00,0
2017-01-20 23:12:00,0
2017-01-20 23:07:00,0
2017-01-20 23:02:00,0
2017-01-20 22:57:00,0
2017-01-20 22:52:00,0
2017-01-20 22:47:00,0
2017-01-20 22:42:00,0
2017-01-20 22:37:00,0
2017-01-20 22:32:00,0
2017-01-20 22:27:00,0
2017-01-20 22:22:00,0
2017-01-20 22:17:00,0
2017-01-20 22:12:00,0
2017-01-20 22:07:00,0
2017-01-20 22:02:00,0
2017-01-20 21:57:00,0
2017-01-20 21:52:00,0
2017-01-20 21:47:00,0
2017-01-20 21:42:00,0
2017-01-20 21:37:00,0
2017-01-20 21:32:00,0
2017-01-20 21:27:00,0
2017-01-20 21:22:00,0
2017-01-20 21:17:00,0
2017-01-20 21:12:00,0
2017-01-20 21:07:00,0
2017-01-20 21:02:00,0
2017-01-20 20:57:00,0
2017-01-20 20:52:00,0
2017-01-20 20:47:00,0
2017-01-20 20:42:00,0
2017-01-20 20:37:00,0
2017-01-20 20:32:00,0
2017-01-20 20:27:00,0
2017-01-20 20:22:00,0
2017-01-20 20:17:00,0
2017-01-20 20:12:00,0
2017-01-20 20:07:00,0
2017-01-20 20:02:00,0
2017-01-20 19:57:00,0
2017-01-20 19:52:00,0
2017-01-20 19:47:00,0
2017-01-20 19:42:00,0
2017-01-20 19:37:00,0
2017-01-20 19:32:00,0
2017-01-20 19:27:00,0
2017-01-20 19:22:00,0
2017-01-20 19:17:00,0
2017-01-20 19:12:00,0
2017-01-20 19:07:00,0
2017-01-20 19:02:00,0
2017-01-20 18:57:00,0
2017-01-20 18:52:00,0
2017-01-20 18:47:00,0
2017-01-20 18:42:00,0
2017-01-20 18:37:00,0
2017-01-20 18:32:00,0
2017-01-20 18:27:00,0
2017-01-20 18:22:00,0
2017-01-20 18:17:00,0
2017-01-20 18:12:00,0
2017-01-20 18:07:00,0
2017-01-20 18:02:00,0
2017-01-20 17:57:00,0
2017-01-20 17:52:00,0
2017-01-20 17:47:00,0
2017-01-20 17:42:00,0
2017-01-20 17:37:00,0
2017-01-20 17:32:00,0
2017-01-20 17:27:00,0
2017-01-20 17:22:00,0
2017-01-20 17:17:00,0
2017-01-20 17:12:00,0
2017-01-20 17:07:00,0
2017-01-20 17:02:00,0
2017-01-20 16:57:00,0
2017-01-20 16:52:00,0
2017-01-20 16:47:00,0
2017-01-20 16:42:00,0
2017-01-20 16:37:00,0
2017-01-20 16:32:00,0
2017-01-20 16:27:00,0
2017-01-20 16:22:00,0
2017-01-20 16:17:00,0
2017-01-20 16:12:00,0
2017-01-20 16:07:00,0
2017-01-20 16:02:00,0
2017-01-20 15:57:00,0
2017-01-20 15:52:00,0
2017-01-20 15:47:00,0
2017-01-20 15:42:00,0
2017-01-20 15:37:00,0
2017-01-20 15:32:00,0
2017-01-20 15:27:00,0
2017-01-20 15:22:00,0
2017-01-20 15:17:00,0
2017-01-20 15:12:00,0
2017-01-20 15:07:00,0
2017-01-20 15:02:00,0
2017-01-20 14:57:00,0
2017-01-20 14:52:00,0
2017-01-20 14:47:00,0
2017-01-20 14:42:00,0
2017-01-20 14:37:00,0.0599398490527888
2017-01-20 14:32:00,0
2017-01-20 14:27:00,0
2017-01-20 14:22:00,0
2017-01-20 14:17:00,0
2017-01-20 14:12:00,0
2017-01-20 14:07:00,0
2017-01-20 14:02:00,0
2017-01-20 13:57:00,0
2017-01-20 13:52:00,0
2017-01-20 13:47:00,0
2017-01-20 13:42:00,0
2017-01-20 13:37:00,0
2017-01-20 13:32:00,0
2017-01-20 13:27:00,0
2017-01-20 13:22:00,0
2017-01-20 13:17:00,0
2017-01-20 13:12:00,0
2017-01-20 13:07:00,0
2017-01-20 13:02:00,0
2017-01-20 12:57:00,0
2017-01-20 12:52:00,0
2017-01-20 12:47:00,0
2017-01-20 12:42:00,0
2017-01-20 12:37:00,0
2017-01-20 12:32:00,0
2017-01-20 12:27:00,0
2017-01-20 12:22:00,0
2017-01-20 12:17:00,0
2017-01-20 12:12:00,0
2017-01-20 12:07:00,0
2017-01-20 12:02:00,0
2017-01-20 11:57:00,0
2017-01-20 11:52:00,0
2017-01-20 11:47:00,0
2017-01-20 11:42:00,0
2017-01-20 11:37:00,0
2017-01-20 11:32:00,0
2017-01-20 11:27:00,0
2017-01-20 11:22:00,0
2017-01-20 11:17:00,0
2017-01-20 11:12:00,0
2017-01-20 11:07:00,0
2017-01-20 11:02:00,0
2017-01-20 10:57:00,0
2017-01-20 10:52:00,0
2017-01-20 10:47:00,0
2017-01-20 10:42:00,0
2017-01-20 10:37:00,0
2017-01-20 10:32:00,0
2017-01-20 10:27:00,0
2017-01-20 10:22:00,0
2017-01-20 10:17:00,0
2017-01-20 10:12:00,0
2017-01-20 10:07:00,0
2017-01-20 10:02:00,0
2017-01-20 09:57:00,0
2017-01-20 09:52:00,0
2017-01-20 09:47:00,0
2017-01-20 09:42:00,0
2017-01-20 09:37:00,0
2017-01-20 09:32:00,0
2017-01-20 09:27:00,0
2017-01-20 09:22:00,0
2017-01-20 09:17:00,0
2017-01-20 09:12:00,0
2017-01-20 09:07:00,0
2017-01-20 09:02:00,0
2017-01-20 08:57:00,0
2017-01-20 08:52:00,0
2017-01-20 08:47:00,0
2017-01-20 08:42:00,0
2017-01-20 08:37:00,0
2017-01-20 08:32:00,0
2017-01-20 08:27:00,0
2017-01-20 08:22:00,0
2017-01-20 08:17:00,0
2017-01-20 08:12:00,0
2017-01-20 08:07:00,0.0599137033473118
2017-01-20 08:02:00,0
2017-01-20 07:57:00,0
2017-01-20 07:52:00,0
2017-01-20 07:47:00,0
2017-01-20 07:42:00,0
2017-01-20 07:37:00,0
2017-01-20 07:32:00,0
2017-01-20 07:27:00,0
2017-01-20 07:22:00,0
2017-01-20 07:17:00,0
2017-01-20 07:12:00,0
2017-01-20 07:07:00,0
2017-01-20 07:02:00,0
2017-01-20 06:57:00,0
2017-01-20 06:52:00,0
2017-01-20 06:47:00,0
2017-01-20 06:42:00,0
2017-01-20 06:37:00,0
2017-01-20 06:32:00,0
2017-01-20 06:27:00,0
2017-01-20 06:22:00,0
2017-01-20 06:17:00,0
2017-01-20 06:12:00,0
2017-01-20 06:07:00,0
2017-01-20 06:02:00,0
2017-01-20 05:57:00,0
2017-01-20 05:52:00,0
2017-01-20 05:47:00,0
2017-01-20 05:42:00,0
2017-01-20 05:37:00,0
2017-01-20 05:32:00,0
2017-01-20 05:27:00,0
2017-01-20 05:22:00,0
2017-01-20 05:17:00,0
2017-01-20 05:12:00,0
2017-01-20 05:07:00,0
2017-01-20 05:02:00,0
2017-01-20 04:57:00,0
2017-01-20 04:52:00,0
2017-01-20 04:47:00,0
2017-01-20 04:42:00,0
2017-01-20 04:37:00,0
2017-01-20 04:32:00,0
2017-01-20 04:27:00,0
2017-01-20 04:22:00,0
2017-01-20 04:17:00,0
2017-01-20 04:12:00,0
2017-01-20 04:07:00,0
2017-01-20 04:02:00,0
2017-01-20 03:57:00,0
2017-01-20 03:52:00,0
2017-01-20 03:47:00,0
2017-01-20 03:42:00,0
2017-01-20 03:37:00,0
2017-01-20 03:32:00,0
2017-01-20 03:27:00,0
2017-01-20 03:22:00,0
2017-01-20 03:17:00,0
2017-01-20 03:12:00,0
2017-01-20 03:07:00,0
2017-01-20 03:02:00,0
2017-01-20 02:57:00,0
2017-01-20 02:52:00,0
2017-01-20 02:47:00,0
2017-01-20 02:42:00,0
2017-01-20 02:37:00,0
2017-01-20 02:32:00,0
2017-01-20 02:27:00,0
2017-01-20 02:22:00,0
2017-01-20 02:17:00,0
2017-01-20 02:12:00,0
2017-01-20 02:07:00,0
2017-01-20 02:02:00,0
2017-01-20 01:57:00,0
2017-01-20 01:52:00,0
2017-01-20 01:47:00,0
2017-01-20 01:42:00,0
2017-01-20 01:37:00,0
2017-01-20 01:32:00,0
2017-01-20 01:27:00,0
2017-01-20 01:22:00,0
2017-01-20 01:17:00,0
2017-01-20 01:12:00,0
2017-01-20 01:07:00,0
2017-01-20 01:02:00,0
2017-01-20 00:57:00,0
2017-01-20 00:52:00,0
2017-01-20 00:47:00,0
2017-01-20 00:42:00,0
2017-01-20 00:37:00,0
2017-01-20 00:32:00,0
2017-01-20 00:27:00,0
2017-01-20 00:22:00,0
2017-01-20 00:17:00,0
2017-01-20 00:12:00,0
2017-01-20 00:07:00,0
2017-01-20 00:02:00,0
2017-01-19 23:57:00,0
2017-01-19 23:52:00,0
2017-01-19 23:47:00,0
2017-01-19 23:42:00,0
2017-01-19 23:37:00,0
2017-01-19 23:32:00,0
2017-01-19 23:27:00,0
2017-01-19 23:22:00,0
2017-01-19 23:17:00,0
2017-01-19 23:12:00,0
2017-01-19 23:07:00,0
2017-01-19 23:02:00,0
2017-01-19 22:57:00,0
2017-01-19 22:52:00,0
2017-01-19 22:47:00,0
2017-01-19 22:42:00,0
2017-01-19 22:37:00,0
2017-01-19 22:32:00,0
2017-01-19 22:27:00,0
2017-01-19 22:22:00,0
2017-01-19 22:17:00,0
2017-01-19 22:12:00,0
2017-01-19 22:07:00,0
2017-01-19 22:02:00,0
2017-01-19 21:57:00,0
2017-01-19 21:52:00,0
2017-01-19 21:47:00,0
2017-01-19 21:42:00,0
2017-01-19 21:37:00,0
2017-01-19 21:32:00,0
2017-01-19 21:27:00,0
2017-01-19 21:22:00,0
2017-01-19 21:17:00,0
2017-01-19 21:12:00,0
2017-01-19 21:07:00,0
2017-01-19 21:02:00,0
2017-01-19 20:57:00,0
2017-01-19 20:52:00,0
2017-01-19 20:47:00,0
2017-01-19 20:42:00,0
2017-01-19 20:37:00,0
2017-01-19 20:32:00,0
2017-01-19 20:27:00,0
2017-01-19 20:22:00,0
2017-01-19 20:17:00,0
2017-01-19 20:12:00,0
2017-01-19 20:07:00,0
2017-01-19 20:02:00,0
2017-01-19 19:57:00,0
2017-01-19 19:52:00,0
2017-01-19 19:47:00,0
2017-01-19 19:42:00,0
2017-01-19 19:37:00,0
2017-01-19 19:32:00,0
2017-01-19 19:27:00,0
2017-01-19 19:22:00,0
2017-01-19 19:17:00,0
2017-01-19 19:12:00,0
2017-01-19 19:07:00,0
2017-01-19 19:02:00,0
2017-01-19 18:57:00,0
2017-01-19 18:52:00,0
2017-01-19 18:47:00,0
2017-01-19 18:42:00,0
2017-01-19 18:37:00,0
2017-01-19 18:32:00,0
2017-01-19 18:27:00,0
2017-01-19 18:22:00,0
2017-01-19 18:17:00,0
2017-01-19 18:12:00,0
2017-01-19 18:07:00,0
2017-01-19 18:02:00,0
2017-01-19 17:57:00,0
2017-01-19 17:52:00,0
2017-01-19 17:47:00,0
2017-01-19 17:42:00,0
2017-01-19 17:37:00,0
2017-01-19 17:32:00,0
2017-01-19 17:27:00,0
2017-01-19 17:22:00,0
2017-01-19 17:17:00,0
2017-01-19 17:12:00,0
2017-01-19 17:07:00,0
2017-01-19 17:02:00,0
2017-01-19 16:57:00,0
2017-01-19 16:52:00,0
2017-01-19 16:47:00,0
2017-01-19 16:42:00,0
2017-01-19 16:37:00,0
2017-01-19 16:32:00,0
2017-01-19 16:27:00,0
2017-01-19 16:22:00,0
2017-01-19 16:17:00,0
2017-01-19 16:12:00,0
2017-01-19 16:07:00,0
2017-01-19 16:02:00,0
2017-01-19 15:57:00,0
2017-01-19 15:52:00,0
2017-01-19 15:47:00,0
2017-01-19 15:42:00,0
2017-01-19 15:37:00,0
2017-01-19 15:32:00,0
2017-01-19 15:27:00,0
2017-01-19 15:22:00,0
2017-01-19 15:17:00,0
2017-01-19 15:12:00,0
2017-01-19 15:07:00,0
2017-01-19 15:02:00,0
2017-01-19 14:57:00,0
2017-01-19 14:52:00,0
2017-01-19 14:47:00,0
2017-01-19 14:42:00,0
2017-01-19 14:37:00,0
2017-01-19 14:32:00,0
2017-01-19 14:27:00,0
2017-01-19 14:22:00,0
2017-01-19 14:17:00,0
2017-01-19 14:12:00,0
2017-01-19 14:07:00,0
2017-01-19 14:02:00,0
2017-01-19 13:57:00,0
2017-01-19 13:52:00,0
2017-01-19 13:47:00,0
2017-01-19 13:42:00,0
2017-01-19 13:37:00,0
2017-01-19 13:32:00,0
2017-01-19 13:27:00,0
2017-01-19 13:22:00,0
2017-01-19 13:17:00,0
2017-01-19 13:12:00,0
2017-01-19 13:07:00,0
2017-01-19 13:02:00,0
2017-01-19 12:57:00,0
2017-01-19 12:52:00,0
2017-01-19 12:47:00,0
2017-01-19 12:42:00,0
2017-01-19 12:37:00,0
2017-01-19 12:32:00,0
2017-01-19 12:27:00,0
2017-01-19 12:22:00,0
2017-01-19 12:17:00,0
2017-01-19 12:12:00,0
2017-01-19 12:07:00,0
2017-01-19 12:02:00,0
2017-01-19 11:57:00,0
2017-01-19 11:52:00,0
2017-01-19 11:47:00,0
2017-01-19 11:42:00,0
2017-01-19 11:37:00,0
2017-01-19 11:32:00,0
2017-01-19 11:27:00,0
2017-01-19 11:22:00,0
2017-01-19 11:17:00,0
2017-01-19 11:12:00,0
2017-01-19 11:07:00,0
2017-01-19 11:02:00,0
2017-01-19 10:57:00,0
2017-01-19 10:52:00,0
2017-01-19 10:47:00,0
2017-01-19 10:42:00,0
2017-01-19 10:37:00,0
2017-01-19 10:32:00,0
2017-01-19 10:27:00,0
2017-01-19 10:22:00,0
2017-01-19 10:17:00,0
2017-01-19 10:12:00,0
2017-01-19 10:07:00,0
2017-01-19 10:02:00,0
2017-01-19 09:57:00,0
2017-01-19 09:52:00,0
2017-01-19 09:47:00,0
2017-01-19 09:42:00,0
2017-01-19 09:37:00,0
2017-01-19 09:32:00,0
2017-01-19 09:27:00,0
2017-01-19 09:22:00,0
2017-01-19 09:17:00,0
2017-01-19 09:12:00,0
2017-01-19 09:07:00,0
2017-01-19 09:02:00,0
2017-01-19 08:57:00,0
2017-01-19 08:52:00,0
2017-01-19 08:47:00,0
2017-01-19 08:42:00,0
2017-01-19 08:37:00,0
2017-01-19 08:32:00,0
2017-01-19 08:27:00,0
2017-01-19 08:22:00,0
2017-01-19 08:17:00,0
2017-01-19 08:12:00,0
2017-01-19 08:07:00,0
2017-01-19 08:02:00,0
2017-01-19 07:57:00,0
2017-01-19 07:52:00,0
2017-01-19 07:47:00,0
2017-01-19 07:42:00,0
2017-01-19 07:37:00,0
2017-01-19 07:32:00,0
2017-01-19 07:27:00,0
2017-01-19 07:22:00,0
2017-01-19 07:17:00,0
2017-01-19 07:12:00,0
2017-01-19 07:07:00,0
2017-01-19 07:02:00,0
2017-01-19 06:57:00,0
2017-01-19 06:52:00,0
2017-01-19 06:47:00,0
2017-01-19 06:42:00,0
2017-01-19 06:37:00,0
2017-01-19 06:32:00,0
2017-01-19 06:27:00,0
2017-01-19 06:22:00,0
2017-01-19 06:17:00,0
2017-01-19 06:12:00,0
2017-01-19 06:07:00,0
2017-01-19 06:02:00,0
2017-01-19 05:57:00,0
2017-01-19 05:52:00,0
2017-01-19 05:47:00,0
2017-01-19 05:42:00,0
2017-01-19 05:37:00,0
2017-01-19 05:32:00,0
2017-01-19 05:27:00,0
2017-01-19 05:22:00,0
2017-01-19 05:17:00,0
2017-01-19 05:12:00,0
2017-01-19 05:07:00,0
2017-01-19 05:02:00,0
2017-01-19 04:57:00,0
2017-01-19 04:52:00,0
2017-01-19 04:47:00,0
2017-01-19 04:42:00,0
2017-01-19 04:37:00,0
2017-01-19 04:32:00,0
2017-01-19 04:27:00,0
2017-01-19 04:22:00,0
2017-01-19 04:17:00,0
2017-01-19 04:12:00,0
2017-01-19 04:07:00,0
2017-01-19 04:02:00,0
2017-01-19 03:57:00,0
2017-01-19 03:52:00,0
2017-01-19 03:47:00,0
2017-01-19 03:42:00,0
2017-01-19 03:37:00,0
2017-01-19 03:32:00,0
2017-01-19 03:27:00,0
2017-01-19 03:22:00,0
2017-01-19 03:17:00,0
2017-01-19 03:12:00,0
2017-01-19 03:07:00,0
2017-01-19 03:02:00,0
2017-01-19 02:57:00,0
2017-01-19 02:52:00,0
2017-01-19 02:47:00,0
2017-01-19 02:42:00,0
2017-01-19 02:37:00,0
2017-01-19 02:32:00,0
2017-01-19 02:27:00,0
2017-01-19 02:22:00,0
2017-01-19 02:17:00,0
2017-01-19 02:12:00,0
2017-01-19 02:07:00,0
2017-01-19 02:02:00,0
2017-01-19 01:57:00,0
2017-01-19 01:52:00,0
2017-01-19 01:47:00,0
2017-01-19 01:42:00,0
2017-01-19 01:37:00,0
2017-01-19 01:32:00,0
2017-01-19 01:27:00,0
2017-01-19 01:22:00,0
2017-01-19 01:17:00,0
2017-01-19 01:12:00,0
2017-01-19 01:07:00,0
2017-01-19 01:02:00,0
2017-01-19 00:57:00,0
2017-01-19 00:52:00,0
2017-01-19 00:47:00,0
2017-01-19 00:42:00,0
2017-01-19 00:37:00,0
